stage18_run_id,comparison_id,matching_method,model_seed,left_checkpoint_step,right_checkpoint_step,side,cell_id,circuit_id,mask_sha256,fidelity,retained_components,unmatched_reason
stage18-scaling-24a9adb84176,s4-step3400-to-step9050,matched_sparsity,4,3400,9050,right,s4-step9050-f99of100-d1of2,C4,99c6da7ce97fee0b815d85f21f4393dde90b14ebfd6e566fc487abc9e4c589b7,0.9913853864828882,80,empty_opposing_family
stage18-scaling-24a9adb84176,s4-step3400-to-step9050,matched_sparsity,4,3400,9050,right,s4-step9050-f99of100-d1of2,C6,49f89ded88f540156815db81855e9ea1c55dfff4a5f34208acde7ea0fbdcf104,0.9900540371211528,82,empty_opposing_family
stage18-scaling-24a9adb84176,s4-step7450-to-step8150,matched_sparsity,4,7450,8150,left,s4-step7450-f99of100-d1of2,C4,a4112627c1040ac5790b7ecb2914d3c28debc8f740d0a266171ae3231765f4c8,0.9906805544678519,86,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8150,matched_sparsity,4,7450,8150,left,s4-step7450-f99of100-d1of2,C2,fd0ebfa411b8340ced09c6ac87296b9863285a036e90e133f4df5607a8eae6fd,0.9906805544678519,88,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8150,matched_sparsity,4,7450,8150,left,s4-step7450-f99of100-d1of2,C5,9cb4e52eb17d1fc0de835355041b4ffe358363a5e1d35b1368e1e50700ffa010,0.9903672957945023,88,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8150,matched_sparsity,4,7450,8150,left,s4-step7450-f99of100-d1of2,C6,34ecc579e8fca4d5720ed703d62a881cb89301921ea20092ad72c5f8107fb009,0.9903672957945023,88,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8150,matched_sparsity,4,7450,8150,left,s4-step7450-f99of100-d1of2,C1,11636c4c4d29dfcccc2c9498fbe89f1b8381ef8d58c8333632042455dc63c999,0.9904456104628397,89,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8150,matched_sparsity,4,7450,8150,left,s4-step7450-f99of100-d1of2,C3,b0197735255a6b52703c550d69b0181204dce0f9e70611d2b186172955379111,0.9902106664578275,90,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8150,matched_sparsity,4,7450,8150,right,s4-step8150-f99of100-d1of2,C1,d4a62956163c8817e8d9f374b22a82420ee4bf57c349739704419ed0c86abe35,0.9913070718145509,72,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8150,matched_sparsity,4,7450,8150,right,s4-step8150-f99of100-d1of2,C2,25590f8c25a80a263b002e7ca86ff5f1bee050c1fec1e59b71ce4e3ce26c0746,0.9903672957945023,74,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8150,matched_sparsity,4,7450,8150,right,s4-step8150-f99of100-d1of2,C4,39126253e851d9dfcc9afd333320d233e3d7db114238b1fb8c0968d68faadcad,0.9907588691361892,74,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8150,matched_sparsity,4,7450,8150,right,s4-step8150-f99of100-d1of2,C5,946ec5deb498b71e67742b5967af212c8e4fb4d01f335cc86426186b880a38d7,0.9900540371211528,75,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8150,matched_sparsity,4,7450,8150,right,s4-step8150-f99of100-d1of2,C3,f173d9f182ccbcc6bb58ef8c0e16b5a0b20206d649563f2e7505d8783a88d58e,0.9906805544678519,77,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8150,matched_sparsity,4,7450,8150,right,s4-step8150-f99of100-d1of2,C6,2e701940f0e65130788d58536d59c9963d64de02fc89dd5356e4727bae8e1388,0.9904456104628397,77,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8500,matched_fidelity,4,7450,8500,left,s4-step7450-f99of100-d1of2,C3,b0197735255a6b52703c550d69b0181204dce0f9e70611d2b186172955379111,0.9902106664578275,90,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8500,matched_sparsity,4,7450,8500,left,s4-step7450-f99of100-d1of2,C7,0c10e2757fbbd14bbd9cf1e3b4304b48bd80fed728cfb25bfc81ea4036d7c4d4,0.990523925131177,82,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8500,matched_sparsity,4,7450,8500,left,s4-step7450-f99of100-d1of2,C4,a4112627c1040ac5790b7ecb2914d3c28debc8f740d0a266171ae3231765f4c8,0.9906805544678519,86,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8500,matched_sparsity,4,7450,8500,left,s4-step7450-f99of100-d1of2,C2,fd0ebfa411b8340ced09c6ac87296b9863285a036e90e133f4df5607a8eae6fd,0.9906805544678519,88,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8500,matched_sparsity,4,7450,8500,left,s4-step7450-f99of100-d1of2,C5,9cb4e52eb17d1fc0de835355041b4ffe358363a5e1d35b1368e1e50700ffa010,0.9903672957945023,88,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8500,matched_sparsity,4,7450,8500,left,s4-step7450-f99of100-d1of2,C6,34ecc579e8fca4d5720ed703d62a881cb89301921ea20092ad72c5f8107fb009,0.9903672957945023,88,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8500,matched_sparsity,4,7450,8500,left,s4-step7450-f99of100-d1of2,C1,11636c4c4d29dfcccc2c9498fbe89f1b8381ef8d58c8333632042455dc63c999,0.9904456104628397,89,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8500,matched_sparsity,4,7450,8500,left,s4-step7450-f99of100-d1of2,C3,b0197735255a6b52703c550d69b0181204dce0f9e70611d2b186172955379111,0.9902106664578275,90,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8500,matched_sparsity,4,7450,8500,right,s4-step8500-f99of100-d1of2,C3,e2e4d1656d16c424c8dd0f62c2c07b833bb56266fa86cd526dfbdcd24e207cb8,0.9917769598245751,64,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8500,matched_sparsity,4,7450,8500,right,s4-step8500-f99of100-d1of2,C5,c5acdd5a095d5b166b61659b1c3daddf40de663c900b0a9022350abe88a029d7,0.9909938131412014,64,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8500,matched_sparsity,4,7450,8500,right,s4-step8500-f99of100-d1of2,C6,6d525ff4151a8476728df63824346d34b1a438f19abb5ab75c5e70dd97d23c43,0.9910721278095387,64,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8500,matched_sparsity,4,7450,8500,right,s4-step8500-f99of100-d1of2,C4,784b839117bbb510d2c887a7846141c873d6f5e1b9299e721f681095a3156492,0.9904456104628397,66,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8500,matched_sparsity,4,7450,8500,right,s4-step8500-f99of100-d1of2,C1,8fd46a087ee8218d5d47e6fb16da2dd8441311fd1979d9617c78bdace0d198a7,0.9913853864828882,67,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8500,matched_sparsity,4,7450,8500,right,s4-step8500-f99of100-d1of2,C2,04a515ea0ae4ea7b3ab129d52401fc0c8ccaae73a475bfe44d2aa89761690c99,0.990523925131177,72,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8650,matched_fidelity,4,7450,8650,left,s4-step7450-f99of100-d1of2,C4,a4112627c1040ac5790b7ecb2914d3c28debc8f740d0a266171ae3231765f4c8,0.9906805544678519,86,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8650,matched_sparsity,4,7450,8650,left,s4-step7450-f99of100-d1of2,C7,0c10e2757fbbd14bbd9cf1e3b4304b48bd80fed728cfb25bfc81ea4036d7c4d4,0.990523925131177,82,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8650,matched_sparsity,4,7450,8650,left,s4-step7450-f99of100-d1of2,C4,a4112627c1040ac5790b7ecb2914d3c28debc8f740d0a266171ae3231765f4c8,0.9906805544678519,86,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8650,matched_sparsity,4,7450,8650,left,s4-step7450-f99of100-d1of2,C2,fd0ebfa411b8340ced09c6ac87296b9863285a036e90e133f4df5607a8eae6fd,0.9906805544678519,88,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8650,matched_sparsity,4,7450,8650,left,s4-step7450-f99of100-d1of2,C5,9cb4e52eb17d1fc0de835355041b4ffe358363a5e1d35b1368e1e50700ffa010,0.9903672957945023,88,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8650,matched_sparsity,4,7450,8650,left,s4-step7450-f99of100-d1of2,C6,34ecc579e8fca4d5720ed703d62a881cb89301921ea20092ad72c5f8107fb009,0.9903672957945023,88,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8650,matched_sparsity,4,7450,8650,left,s4-step7450-f99of100-d1of2,C1,11636c4c4d29dfcccc2c9498fbe89f1b8381ef8d58c8333632042455dc63c999,0.9904456104628397,89,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8650,matched_sparsity,4,7450,8650,left,s4-step7450-f99of100-d1of2,C3,b0197735255a6b52703c550d69b0181204dce0f9e70611d2b186172955379111,0.9902106664578275,90,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8650,matched_sparsity,4,7450,8650,right,s4-step8650-f99of100-d1of2,C3,8c80efb1e1e8e6524abe68062846e7dffe048bf190985dcdf4256007ff1f2843,0.9902889811261649,63,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8650,matched_sparsity,4,7450,8650,right,s4-step8650-f99of100-d1of2,C1,051cca193ce18e6951e10c7fe6a6546c006747f20e277406b66ab89c330cde1d,0.9912287571462135,65,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8650,matched_sparsity,4,7450,8650,right,s4-step8650-f99of100-d1of2,C6,2c4633cc561ce49297e6b2376125c16dea22acd59c649c900c6440005579a807,0.9902889811261649,66,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8650,matched_sparsity,4,7450,8650,right,s4-step8650-f99of100-d1of2,C2,753241bec606b56b29ca451549bf80a343caf77f772f53eeae255852acd49a5b,0.9903672957945023,70,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8650,matched_sparsity,4,7450,8650,right,s4-step8650-f99of100-d1of2,C5,6be587379a13f124b2961b4122e8de1b5b1b73dc8fe3318c0c791e83981fb4fa,0.9902106664578275,74,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step8650,matched_sparsity,4,7450,8650,right,s4-step8650-f99of100-d1of2,C4,e0380952f61bbd2ad1cd72cbe90bc3f27c7f650cc8f6432dd05625aa8f70be30,0.9902106664578275,76,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step9050,matched_sparsity,4,7450,9050,left,s4-step7450-f99of100-d1of2,C2,fd0ebfa411b8340ced09c6ac87296b9863285a036e90e133f4df5607a8eae6fd,0.9906805544678519,88,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step9050,matched_sparsity,4,7450,9050,left,s4-step7450-f99of100-d1of2,C5,9cb4e52eb17d1fc0de835355041b4ffe358363a5e1d35b1368e1e50700ffa010,0.9903672957945023,88,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step9050,matched_sparsity,4,7450,9050,left,s4-step7450-f99of100-d1of2,C6,34ecc579e8fca4d5720ed703d62a881cb89301921ea20092ad72c5f8107fb009,0.9903672957945023,88,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step9050,matched_sparsity,4,7450,9050,left,s4-step7450-f99of100-d1of2,C1,11636c4c4d29dfcccc2c9498fbe89f1b8381ef8d58c8333632042455dc63c999,0.9904456104628397,89,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step9050,matched_sparsity,4,7450,9050,left,s4-step7450-f99of100-d1of2,C3,b0197735255a6b52703c550d69b0181204dce0f9e70611d2b186172955379111,0.9902106664578275,90,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step9050,matched_sparsity,4,7450,9050,right,s4-step9050-f99of100-d1of2,C1,b92700172bc164ca2c1e25b58ce17f072ea60f0856510e81d01408a6a00f8815,0.9902106664578275,74,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step9050,matched_sparsity,4,7450,9050,right,s4-step9050-f99of100-d1of2,C5,1cee2751f9a06d29c84a32ae6dc6463e5fa1254a622dd13acf33198017c1cf9e,0.9908371838045266,77,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step9050,matched_sparsity,4,7450,9050,right,s4-step9050-f99of100-d1of2,C7,49d27e46ee5fab84cb7d4304488e71575e564cbf67d1b20bab632e2ce7f69a4d,0.9909938131412014,79,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step9050,matched_sparsity,4,7450,9050,right,s4-step9050-f99of100-d1of2,C3,4926402cf9c2121e99ee664f29c2bca5aa7b0ffd47478e403ebbf460bca08ed9,0.9902889811261649,80,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step7450-to-step9050,matched_sparsity,4,7450,9050,right,s4-step9050-f99of100-d1of2,C4,99c6da7ce97fee0b815d85f21f4393dde90b14ebfd6e566fc487abc9e4c589b7,0.9913853864828882,80,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8150-to-step8500,matched_fidelity,4,8150,8500,left,s4-step8150-f99of100-d1of2,C5,946ec5deb498b71e67742b5967af212c8e4fb4d01f335cc86426186b880a38d7,0.9900540371211528,75,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8150-to-step8500,matched_sparsity,4,8150,8500,left,s4-step8150-f99of100-d1of2,C4,39126253e851d9dfcc9afd333320d233e3d7db114238b1fb8c0968d68faadcad,0.9907588691361892,74,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8150-to-step8500,matched_sparsity,4,8150,8500,left,s4-step8150-f99of100-d1of2,C5,946ec5deb498b71e67742b5967af212c8e4fb4d01f335cc86426186b880a38d7,0.9900540371211528,75,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8150-to-step8500,matched_sparsity,4,8150,8500,left,s4-step8150-f99of100-d1of2,C3,f173d9f182ccbcc6bb58ef8c0e16b5a0b20206d649563f2e7505d8783a88d58e,0.9906805544678519,77,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8150-to-step8500,matched_sparsity,4,8150,8500,left,s4-step8150-f99of100-d1of2,C6,2e701940f0e65130788d58536d59c9963d64de02fc89dd5356e4727bae8e1388,0.9904456104628397,77,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8150-to-step8500,matched_sparsity,4,8150,8500,left,s4-step8150-f99of100-d1of2,C7,b038af6e3183f433bcadcb7398747fcc9ca4ef21fedb3d75259912720470cf9b,0.9907588691361892,78,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8150-to-step8500,matched_sparsity,4,8150,8500,right,s4-step8500-f99of100-d1of2,C3,e2e4d1656d16c424c8dd0f62c2c07b833bb56266fa86cd526dfbdcd24e207cb8,0.9917769598245751,64,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8150-to-step8500,matched_sparsity,4,8150,8500,right,s4-step8500-f99of100-d1of2,C5,c5acdd5a095d5b166b61659b1c3daddf40de663c900b0a9022350abe88a029d7,0.9909938131412014,64,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8150-to-step8500,matched_sparsity,4,8150,8500,right,s4-step8500-f99of100-d1of2,C6,6d525ff4151a8476728df63824346d34b1a438f19abb5ab75c5e70dd97d23c43,0.9910721278095387,64,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8150-to-step8500,matched_sparsity,4,8150,8500,right,s4-step8500-f99of100-d1of2,C4,784b839117bbb510d2c887a7846141c873d6f5e1b9299e721f681095a3156492,0.9904456104628397,66,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8150-to-step8650,matched_fidelity,4,8150,8650,left,s4-step8150-f99of100-d1of2,C7,b038af6e3183f433bcadcb7398747fcc9ca4ef21fedb3d75259912720470cf9b,0.9907588691361892,78,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8150-to-step8650,matched_sparsity,4,8150,8650,left,s4-step8150-f99of100-d1of2,C4,39126253e851d9dfcc9afd333320d233e3d7db114238b1fb8c0968d68faadcad,0.9907588691361892,74,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8150-to-step8650,matched_sparsity,4,8150,8650,left,s4-step8150-f99of100-d1of2,C3,f173d9f182ccbcc6bb58ef8c0e16b5a0b20206d649563f2e7505d8783a88d58e,0.9906805544678519,77,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8150-to-step8650,matched_sparsity,4,8150,8650,left,s4-step8150-f99of100-d1of2,C6,2e701940f0e65130788d58536d59c9963d64de02fc89dd5356e4727bae8e1388,0.9904456104628397,77,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8150-to-step8650,matched_sparsity,4,8150,8650,left,s4-step8150-f99of100-d1of2,C7,b038af6e3183f433bcadcb7398747fcc9ca4ef21fedb3d75259912720470cf9b,0.9907588691361892,78,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8150-to-step8650,matched_sparsity,4,8150,8650,right,s4-step8650-f99of100-d1of2,C3,8c80efb1e1e8e6524abe68062846e7dffe048bf190985dcdf4256007ff1f2843,0.9902889811261649,63,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8150-to-step8650,matched_sparsity,4,8150,8650,right,s4-step8650-f99of100-d1of2,C1,051cca193ce18e6951e10c7fe6a6546c006747f20e277406b66ab89c330cde1d,0.9912287571462135,65,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8150-to-step8650,matched_sparsity,4,8150,8650,right,s4-step8650-f99of100-d1of2,C6,2c4633cc561ce49297e6b2376125c16dea22acd59c649c900c6440005579a807,0.9902889811261649,66,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8500-to-step8650,matched_sparsity,4,8500,8650,left,s4-step8500-f99of100-d1of2,C6,6d525ff4151a8476728df63824346d34b1a438f19abb5ab75c5e70dd97d23c43,0.9910721278095387,64,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8500-to-step8650,matched_sparsity,4,8500,8650,right,s4-step8650-f99of100-d1of2,C4,e0380952f61bbd2ad1cd72cbe90bc3f27c7f650cc8f6432dd05625aa8f70be30,0.9902106664578275,76,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8500-to-step9050,matched_fidelity,4,8500,9050,right,s4-step9050-f99of100-d1of2,C6,49f89ded88f540156815db81855e9ea1c55dfff4a5f34208acde7ea0fbdcf104,0.9900540371211528,82,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8500-to-step9050,matched_sparsity,4,8500,9050,left,s4-step8500-f99of100-d1of2,C3,e2e4d1656d16c424c8dd0f62c2c07b833bb56266fa86cd526dfbdcd24e207cb8,0.9917769598245751,64,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8500-to-step9050,matched_sparsity,4,8500,9050,left,s4-step8500-f99of100-d1of2,C5,c5acdd5a095d5b166b61659b1c3daddf40de663c900b0a9022350abe88a029d7,0.9909938131412014,64,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8500-to-step9050,matched_sparsity,4,8500,9050,left,s4-step8500-f99of100-d1of2,C6,6d525ff4151a8476728df63824346d34b1a438f19abb5ab75c5e70dd97d23c43,0.9910721278095387,64,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8500-to-step9050,matched_sparsity,4,8500,9050,left,s4-step8500-f99of100-d1of2,C4,784b839117bbb510d2c887a7846141c873d6f5e1b9299e721f681095a3156492,0.9904456104628397,66,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8500-to-step9050,matched_sparsity,4,8500,9050,left,s4-step8500-f99of100-d1of2,C1,8fd46a087ee8218d5d47e6fb16da2dd8441311fd1979d9617c78bdace0d198a7,0.9913853864828882,67,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8500-to-step9050,matched_sparsity,4,8500,9050,right,s4-step9050-f99of100-d1of2,C5,1cee2751f9a06d29c84a32ae6dc6463e5fa1254a622dd13acf33198017c1cf9e,0.9908371838045266,77,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8500-to-step9050,matched_sparsity,4,8500,9050,right,s4-step9050-f99of100-d1of2,C7,49d27e46ee5fab84cb7d4304488e71575e564cbf67d1b20bab632e2ce7f69a4d,0.9909938131412014,79,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8500-to-step9050,matched_sparsity,4,8500,9050,right,s4-step9050-f99of100-d1of2,C2,82e5d5c6ff67d007a4927b132028c2e1340f62732cbc2a046cf299c0e0a3a452,0.9906805544678519,80,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8500-to-step9050,matched_sparsity,4,8500,9050,right,s4-step9050-f99of100-d1of2,C3,4926402cf9c2121e99ee664f29c2bca5aa7b0ffd47478e403ebbf460bca08ed9,0.9902889811261649,80,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8500-to-step9050,matched_sparsity,4,8500,9050,right,s4-step9050-f99of100-d1of2,C4,99c6da7ce97fee0b815d85f21f4393dde90b14ebfd6e566fc487abc9e4c589b7,0.9913853864828882,80,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8500-to-step9050,matched_sparsity,4,8500,9050,right,s4-step9050-f99of100-d1of2,C6,49f89ded88f540156815db81855e9ea1c55dfff4a5f34208acde7ea0fbdcf104,0.9900540371211528,82,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8650-to-step9050,matched_fidelity,4,8650,9050,right,s4-step9050-f99of100-d1of2,C7,49d27e46ee5fab84cb7d4304488e71575e564cbf67d1b20bab632e2ce7f69a4d,0.9909938131412014,79,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8650-to-step9050,matched_sparsity,4,8650,9050,left,s4-step8650-f99of100-d1of2,C3,8c80efb1e1e8e6524abe68062846e7dffe048bf190985dcdf4256007ff1f2843,0.9902889811261649,63,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8650-to-step9050,matched_sparsity,4,8650,9050,left,s4-step8650-f99of100-d1of2,C1,051cca193ce18e6951e10c7fe6a6546c006747f20e277406b66ab89c330cde1d,0.9912287571462135,65,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8650-to-step9050,matched_sparsity,4,8650,9050,left,s4-step8650-f99of100-d1of2,C6,2c4633cc561ce49297e6b2376125c16dea22acd59c649c900c6440005579a807,0.9902889811261649,66,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8650-to-step9050,matched_sparsity,4,8650,9050,right,s4-step9050-f99of100-d1of2,C2,82e5d5c6ff67d007a4927b132028c2e1340f62732cbc2a046cf299c0e0a3a452,0.9906805544678519,80,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8650-to-step9050,matched_sparsity,4,8650,9050,right,s4-step9050-f99of100-d1of2,C3,4926402cf9c2121e99ee664f29c2bca5aa7b0ffd47478e403ebbf460bca08ed9,0.9902889811261649,80,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8650-to-step9050,matched_sparsity,4,8650,9050,right,s4-step9050-f99of100-d1of2,C4,99c6da7ce97fee0b815d85f21f4393dde90b14ebfd6e566fc487abc9e4c589b7,0.9913853864828882,80,no_available_partner_within_tolerance
stage18-scaling-24a9adb84176,s4-step8650-to-step9050,matched_sparsity,4,8650,9050,right,s4-step9050-f99of100-d1of2,C6,49f89ded88f540156815db81855e9ea1c55dfff4a5f34208acde7ea0fbdcf104,0.9900540371211528,82,no_available_partner_within_tolerance
